GROUP	CODE	NAME	YEAR	ANTIGEN	ANTIGEN_DESCRIPTION	COVERAGE_CATEGORY	COVERAGE_CATEGORY_DESCRIPTION	TARGET_NUMBER(	DOSES	COVERAGE					TARGET --> The number of people in the target population (e.g. girls or boys eligible for HPV vaccination that year).
WHO_REGIONS	AFR	African Region	2015	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	11085482	57262	1					
WHO_REGIONS	EMR	Eastern Mediterranean Region	2015	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	7206691	0	0					
WHO_REGIONS	EMR	Eastern Mediterranean Region	2015	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	6818909	0	0					
WHO_REGIONS	EMR	Eastern Mediterranean Region	2015	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	6818909	0	0					
WHO_REGIONS	EMR	Eastern Mediterranean Region	2015	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	6818909	0	0					
WHO_REGIONS	EMR	Eastern Mediterranean Region	2015	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	7206691	0	0					
WHO_REGIONS	EUR	European Region	2015	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	5298601	7556	0					
WHO_REGIONS	EUR	European Region	2015	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	5036021	1330007	26					
WHO_REGIONS	EUR	European Region	2015	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	5298601	2222	0					
WHO_REGIONS	EUR	European Region	2015	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	5036021	1192891	24					
WHO_REGIONS	EUR	European Region	2015	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	5036021	1395353	28					
WHO_REGIONS	AMR	Region of the Americas	2015	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	7620986	1526951	20					
WHO_REGIONS	AMR	Region of the Americas	2015	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	7620986	2175769	29					
WHO_REGIONS	AMR	Region of the Americas	2015	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	7620986	4596249	60					
WHO_REGIONS	AMR	Region of the Americas	2015	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	7951263	1122123	14					
WHO_REGIONS	AMR	Region of the Americas	2015	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	7951263	1079424	14					
WHO_REGIONS	SEAR	South-East Asia Region	2015	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	15708365	5277	0					
WHO_REGIONS	SEAR	South-East Asia Region	2015	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	17132524	0	0					
WHO_REGIONS	SEAR	South-East Asia Region	2015	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	17132524	0	0					
WHO_REGIONS	SEAR	South-East Asia Region	2015	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	15708365	6647	0					
WHO_REGIONS	SEAR	South-East Asia Region	2015	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	15708365	5757	0					
WHO_REGIONS	WPR	Western Pacific Region	2015	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	13197118	484203	4					
WHO_REGIONS	WPR	Western Pacific Region	2015	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	13197118	634159	5					
WHO_REGIONS	WPR	Western Pacific Region	2015	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	14785882	116128	1					
WHO_REGIONS	WPR	Western Pacific Region	2015	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	13197118	456870	3					
WHO_REGIONS	WPR	Western Pacific Region	2015	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	14785882	116128	1					
WHO_REGIONS	AFR	African Region	2014	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	10947787	0	0					
WHO_REGIONS	AFR	African Region	2014	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	10753474	46511	0					
WHO_REGIONS	AFR	African Region	2014	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	10947787	0	0					
WHO_REGIONS	AFR	African Region	2014	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	10753474	50282	0					
WHO_REGIONS	AFR	African Region	2014	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	10753474	493815	5					
WHO_REGIONS	EMR	Eastern Mediterranean Region	2014	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	6718674	0	0					
WHO_REGIONS	EMR	Eastern Mediterranean Region	2014	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	7102232	0	0					
WHO_REGIONS	EMR	Eastern Mediterranean Region	2014	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	6718674	0	0					
WHO_REGIONS	EMR	Eastern Mediterranean Region	2014	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	7102232	0	0					
WHO_REGIONS	EMR	Eastern Mediterranean Region	2014	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	6718674	0	0					
WHO_REGIONS	EUR	European Region	2014	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	5308676	888	0					
WHO_REGIONS	EUR	European Region	2014	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	5057178	1116889	22					
WHO_REGIONS	EUR	European Region	2014	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	5057178	1298790	26					
WHO_REGIONS	EUR	European Region	2014	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	5308676	7550	0					
WHO_REGIONS	EUR	European Region	2014	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	5057178	1255355	25					
WHO_REGIONS	AMR	Region of the Americas	2014	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	7600830	4837943	64					
WHO_REGIONS	AMR	Region of the Americas	2014	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	7926345	993721	13					
WHO_REGIONS	AMR	Region of the Americas	2014	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	7600830	1818516	24					
WHO_REGIONS	AMR	Region of the Americas	2014	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	7926345	842502	11					
WHO_REGIONS	AMR	Region of the Americas	2014	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	7600830	1397428	18					
WHO_REGIONS	SEAR	South-East Asia Region	2014	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	15570920	6629	0					
WHO_REGIONS	SEAR	South-East Asia Region	2014	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	15570920	5614	0					
WHO_REGIONS	SEAR	South-East Asia Region	2014	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	16978539	0	0					
WHO_REGIONS	SEAR	South-East Asia Region	2014	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	15570920	5073	0					
WHO_REGIONS	SEAR	South-East Asia Region	2014	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	16978539	0	0					
WHO_REGIONS	WPR	Western Pacific Region	2014	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	13098585	348249	3					
WHO_REGIONS	WPR	Western Pacific Region	2014	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	13098585	363277	3					
WHO_REGIONS	WPR	Western Pacific Region	2014	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	13098585	367426	3					
WHO_REGIONS	WPR	Western Pacific Region	2014	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	14654868	108309	1					
WHO_REGIONS	WPR	Western Pacific Region	2014	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	14654868	108309	1					
WHO_REGIONS	AFR	African Region	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	10471179	69868	1					
WHO_REGIONS	AFR	African Region	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	10658289	0	0					
WHO_REGIONS	AFR	African Region	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	10471179	35547	0					
WHO_REGIONS	AFR	African Region	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	10658289	0	0					
WHO_REGIONS	AFR	African Region	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	10471179	35547	0					
WHO_REGIONS	EMR	Eastern Mediterranean Region	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	6616954	0	0					
WHO_REGIONS	EMR	Eastern Mediterranean Region	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	6996320	0	0					
WHO_REGIONS	EMR	Eastern Mediterranean Region	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	6996320	0	0					
WHO_REGIONS	EMR	Eastern Mediterranean Region	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	6616954	0	0					
WHO_REGIONS	EMR	Eastern Mediterranean Region	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	6616954	0	0					
WHO_REGIONS	EUR	European Region	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	5356816	0	0					
WHO_REGIONS	EUR	European Region	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	5356816	0	0					
WHO_REGIONS	EUR	European Region	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	5111216	1240055	24					
WHO_REGIONS	EUR	European Region	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	5111216	1003971	20					
WHO_REGIONS	EUR	European Region	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	5111216	1147357	22					
WHO_REGIONS	AMR	Region of the Americas	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	7585916	1325672	17					
WHO_REGIONS	AMR	Region of the Americas	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	7905958	725757	9					
WHO_REGIONS	AMR	Region of the Americas	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	7585916	2890335	38					
WHO_REGIONS	AMR	Region of the Americas	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	7905958	768448	10					
WHO_REGIONS	AMR	Region of the Americas	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	7585916	924649	12					
WHO_REGIONS	SEAR	South-East Asia Region	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	15500865	6295	0					
WHO_REGIONS	SEAR	South-East Asia Region	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	16893649	0	0					
WHO_REGIONS	SEAR	South-East Asia Region	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	15500865	5686	0					
WHO_REGIONS	SEAR	South-East Asia Region	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	16893649	0	0					
WHO_REGIONS	SEAR	South-East Asia Region	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	15500865	6566	0					
WHO_REGIONS	WPR	Western Pacific Region	2013	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	13325310	460873	3					
WHO_REGIONS	WPR	Western Pacific Region	2013	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	14882023	0	0					
WHO_REGIONS	WPR	Western Pacific Region	2013	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	13325310	358269	3					
WHO_REGIONS	WPR	Western Pacific Region	2013	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	13325310	333622	3					
WHO_REGIONS	WPR	Western Pacific Region	2013	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	14882023	0	0					
WHO_REGIONS	AFR	African Region	2012	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	10261981	20591	0					
WHO_REGIONS	AFR	African Region	2012	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	10261981	20591	0					
WHO_REGIONS	AFR	African Region	2012	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	10261981	56929	1					
WHO_REGIONS	AFR	African Region	2012	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	10444578	0	0					
WHO_REGIONS	AFR	African Region	2012	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	10444578	0	0					
WHO_REGIONS	EMR	Eastern Mediterranean Region	2012	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	6540633	0	0					
WHO_REGIONS	EMR	Eastern Mediterranean Region	2012	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	6540633	0	0					
WHO_REGIONS	EMR	Eastern Mediterranean Region	2012	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	6924755	0	0					
WHO_REGIONS	EMR	Eastern Mediterranean Region	2012	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	6540633	0	0					
WHO_REGIONS	EMR	Eastern Mediterranean Region	2012	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	6924755	0	0					
WHO_REGIONS	EUR	European Region	2012	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	5163025	1175369	23					
WHO_REGIONS	EUR	European Region	2012	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	5402492	0	0					
WHO_REGIONS	EUR	European Region	2012	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	5402492	0	0					
WHO_REGIONS	EUR	European Region	2012	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	5163025	1082923	21					
WHO_REGIONS	EUR	European Region	2012	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	5163025	993727	19					
WHO_REGIONS	AMR	Region of the Americas	2012	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	7896439	424486	5					
WHO_REGIONS	AMR	Region of the Americas	2012	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	7580589	1075960	14					
WHO_REGIONS	AMR	Region of the Americas	2012	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	7580589	2445302	32					
WHO_REGIONS	AMR	Region of the Americas	2012	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	7896439	445711	6					
WHO_REGIONS	AMR	Region of the Americas	2012	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	7580589	697382	9					
WHO_REGIONS	SEAR	South-East Asia Region	2012	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	16785548	0	0					
WHO_REGIONS	SEAR	South-East Asia Region	2012	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	15419363	6209	0					
WHO_REGIONS	SEAR	South-East Asia Region	2012	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	16785548	0	0					
WHO_REGIONS	SEAR	South-East Asia Region	2012	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	15419363	6209	0					
WHO_REGIONS	SEAR	South-East Asia Region	2012	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	15419363	5795	0					
WHO_REGIONS	WPR	Western Pacific Region	2012	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	15187350	0	0					
WHO_REGIONS	WPR	Western Pacific Region	2012	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	13624733	357363	3					
WHO_REGIONS	WPR	Western Pacific Region	2012	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	15187350	0	0					
WHO_REGIONS	WPR	Western Pacific Region	2012	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	13624733	244670	2					
WHO_REGIONS	WPR	Western Pacific Region	2012	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	13624733	99671	1					
WHO_REGIONS	AFR	African Region	2011	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	10056522	43291	0					
WHO_REGIONS	AFR	African Region	2011	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	10231865	0	0					
WHO_REGIONS	AFR	African Region	2011	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	10056522	0	0					
WHO_REGIONS	AFR	African Region	2011	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	10231865	0	0					
WHO_REGIONS	AFR	African Region	2011	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	10056522	0	0					
WHO_REGIONS	EMR	Eastern Mediterranean Region	2011	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	6885772	0	0					
WHO_REGIONS	EMR	Eastern Mediterranean Region	2011	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	6885772	0	0					
WHO_REGIONS	EMR	Eastern Mediterranean Region	2011	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	6495660	0	0					
WHO_REGIONS	EMR	Eastern Mediterranean Region	2011	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	6495660	0	0					
WHO_REGIONS	EMR	Eastern Mediterranean Region	2011	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	6495660	0	0					
WHO_REGIONS	EUR	European Region	2011	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	5245806	939815	18					
WHO_REGIONS	EUR	European Region	2011	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	5483348	0	0					
WHO_REGIONS	EUR	European Region	2011	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	5245806	1135316	22					
WHO_REGIONS	EUR	European Region	2011	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	5245806	692065	13					
WHO_REGIONS	EUR	European Region	2011	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	5483348	0	0					
WHO_REGIONS	AMR	Region of the Americas	2011	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	7921629	149089	2					
WHO_REGIONS	AMR	Region of the Americas	2011	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	7609077	758937	10					
WHO_REGIONS	AMR	Region of the Americas	2011	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	7609077	1261320	17					
WHO_REGIONS	AMR	Region of the Americas	2011	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	7921629	212985	3					
WHO_REGIONS	AMR	Region of the Americas	2011	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	7609077	1118433	15					
WHO_REGIONS	SEAR	South-East Asia Region	2011	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	15323415	6373	0					
WHO_REGIONS	SEAR	South-East Asia Region	2011	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	16664779	0	0					
WHO_REGIONS	SEAR	South-East Asia Region	2011	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	15323415	6373	0					
WHO_REGIONS	SEAR	South-East Asia Region	2011	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	15323415	5877	0					
WHO_REGIONS	SEAR	South-East Asia Region	2011	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	16664779	0	0					
WHO_REGIONS	WPR	Western Pacific Region	2011	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	15512374	0	0					
WHO_REGIONS	WPR	Western Pacific Region	2011	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	13943597	0	0					
WHO_REGIONS	WPR	Western Pacific Region	2011	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	13943597	353579	3					
WHO_REGIONS	WPR	Western Pacific Region	2011	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	13943597	0	0					
WHO_REGIONS	WPR	Western Pacific Region	2011	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	15512374	0	0					
WHO_REGIONS	AFR	African Region	2010	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	9693425	0	0					
WHO_REGIONS	AFR	African Region	2010	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	9693425	0	0					
WHO_REGIONS	AFR	African Region	2010	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	9860478	0	0					
WHO_REGIONS	AFR	African Region	2010	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	9693425	0	0					
WHO_REGIONS	AFR	African Region	2010	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	9860478	0	0					
WHO_REGIONS	EMR	Eastern Mediterranean Region	2010	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	6574046	0	0					
WHO_REGIONS	EMR	Eastern Mediterranean Region	2010	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	6974217	0	0					
WHO_REGIONS	EMR	Eastern Mediterranean Region	2010	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	6974217	0	0					
WHO_REGIONS	EMR	Eastern Mediterranean Region	2010	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	6574046	0	0					
WHO_REGIONS	EMR	Eastern Mediterranean Region	2010	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	6574046	0	0					
WHO_REGIONS	EUR	European Region	2010	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	5570467	0	0					
WHO_REGIONS	EUR	European Region	2010	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	5335045	504062	9					
WHO_REGIONS	EUR	European Region	2010	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	5570467	0	0					
WHO_REGIONS	EUR	European Region	2010	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	5335045	306541	6					
WHO_REGIONS	EUR	European Region	2010	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	5335045	1031338	19					
WHO_REGIONS	AMR	Region of the Americas	2010	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	7639651	816507	11					
WHO_REGIONS	AMR	Region of the Americas	2010	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	7945746	0	0					
WHO_REGIONS	AMR	Region of the Americas	2010	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	7639651	1026120	13					
WHO_REGIONS	AMR	Region of the Americas	2010	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	7639651	643840	8					
WHO_REGIONS	AMR	Region of the Americas	2010	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	7945746	0	0					
WHO_REGIONS	SEAR	South-East Asia Region	2010	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	15232977	6674	0					
WHO_REGIONS	SEAR	South-East Asia Region	2010	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	15232977	0	0					
WHO_REGIONS	SEAR	South-East Asia Region	2010	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	16533651	0	0					
WHO_REGIONS	SEAR	South-East Asia Region	2010	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	16533651	0	0					
WHO_REGIONS	SEAR	South-East Asia Region	2010	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	15232977	0	0					
WHO_REGIONS	WPR	Western Pacific Region	2010	15HPV1_M	HPV Vaccination coverage by age 15, first dose, males	HPV	HPV Estimates	15791331	0	0					
WHO_REGIONS	WPR	Western Pacific Region	2010	15HPVC_F	HPV Vaccination coverage by age 15, last dose, females	HPV	HPV Estimates	14229848	0	0					
WHO_REGIONS	WPR	Western Pacific Region	2010	PRHPV1_M	HPV Vaccination program coverage, first dose, males	HPV	HPV Estimates	15791331	0	0					
WHO_REGIONS	WPR	Western Pacific Region	2010	15HPV1_F	HPV Vaccination coverage by age 15, first dose, females	HPV	HPV Estimates	14229848	0	0					
WHO_REGIONS	WPR	Western Pacific Region	2010	PRHPV1_F	HPV Vaccination program coverage, first dose, females	HPV	HPV Estimates	14229848	258072	2					
Exported: 2025-3-11 12:14 UTC															
